id,rectime,speaker,Speaker2,activity,segment_num,language,speech,n_speakers
20112,23703,CHI,CHI,gemods,4,english,all,1
20112,23703,FAT,ADULTS,gemods,4,english,all,1
20112,3,CHI,CHI,gemods,5,english,all,1
20112,3,MOT,ADULTS,gemods,5,english,all,2
20112,3,ADF,ADULTS,gemods,5,english,all,2
20112,19503,CHI,CHI,gemods,6,english,all,1
20112,19503,FAT,ADULTS,gemods,6,english,all,2
20112,19503,ADM,ADULTS,gemods,6,english,all,2
20113,14481,CHI,CHI,gemods,11,english,all,1
20113,14481,MOT,ADULTS,gemods,11,english,all,2
20113,14481,FAT,ADULTS,gemods,11,english,all,2
20113,24851,CHI,CHI,gemods,12,english,all,1
20113,24851,MOT,ADULTS,gemods,12,english,all,2
20113,24851,FAT,ADULTS,gemods,12,english,all,2
20113,1506,CHI,CHI,gemods,13,english,all,1
20113,1506,MOT,ADULTS,gemods,13,english,all,1
20113,17893,CHI,CHI,gemods,2,english,all,1
20113,17893,FAT,ADULTS,gemods,2,english,all,2
20113,17893,MOT,ADULTS,gemods,2,english,all,2
20113,7881,CHI,CHI,gemods,6,english,all,1
20113,7881,MOT,ADULTS,gemods,6,english,all,1
20113,6081,CHI,CHI,gemods,9,english,all,1
20113,6081,MOT,ADULTS,gemods,9,english,all,1
20114,2255,CHI,CHI,gemods,11,english,all,1
20114,2255,GMA,ADULTS,gemods,11,english,all,2
20114,2255,ADF,ADULTS,gemods,11,english,all,2
20114,9455,CHI,CHI,gemods,13,english,all,1
20114,9455,GMA,ADULTS,gemods,13,english,all,2
20114,9455,ADF,ADULTS,gemods,13,english,all,2
20114,40955,CHI,CHI,gemods,1,english,all,1
20114,34355,CHI,CHI,gemods,6,english,all,1
20114,34355,GMA,ADULTS,gemods,6,english,all,3
20114,34355,GFA,ADULTS,gemods,6,english,all,3
20114,34355,ADM,ADULTS,gemods,6,english,all,3
20114,7055,CHI,CHI,gemods,7,english,all,1
20114,7055,GMA,ADULTS,gemods,7,english,all,2
20114,7055,ADF,ADULTS,gemods,7,english,all,2
20114,7655,CHI,CHI,gemods,8,english,all,1
20114,7655,GMA,ADULTS,gemods,8,english,all,2
20114,7655,ADF,ADULTS,gemods,8,english,all,2
20117,6529,CHI,CHI,gemods,12,english,all,1
20117,6529,MOT,ADULTS,gemods,12,english,all,2
20117,6529,FAT,ADULTS,gemods,12,english,all,2
20117,3,CHI,CHI,gemods,18,english,all,1
20117,1729,CHI,CHI,gemods,23,english,all,1
20117,13729,CHI,CHI,gemods,27,english,all,1
20117,13729,FAT,ADULTS,gemods,27,english,all,1
20117,20329,CHI,CHI,gemods,31,english,all,1
20117,20329,MOT,ADULTS,gemods,31,english,all,2
20117,20329,FAT,ADULTS,gemods,31,english,all,2
20117,4129,CHI,CHI,gemods,34,english,all,1
20117,4129,MOT,ADULTS,gemods,34,english,all,2
20117,4129,FAT,ADULTS,gemods,34,english,all,2
20121,1212,CHI,CHI,gemods,1,english,all,1
20121,6612,CHI,CHI,gemods,3,english,all,1
20121,6612,MOT,ADULTS,gemods,3,english,all,2
20121,6612,FAT,ADULTS,gemods,3,english,all,2
20121,12,CHI,CHI,gemods,4,english,all,1
20121,12,MOT,ADULTS,gemods,4,english,all,1
20121,24820,CHI,CHI,gemods,7,english,all,1
20121,24820,MOT,ADULTS,gemods,7,english,all,1
20121,5112,CHI,CHI,gemods,8,english,all,1
20121,5112,MOT,ADULTS,gemods,8,english,all,2
20121,5112,FAT,ADULTS,gemods,8,english,all,2
20121,19120,CHI,CHI,gemods,9,english,all,1
20121,19120,MOT,ADULTS,gemods,9,english,all,1
20122,17957,CHI,CHI,gemods,2,english,all,1
20122,17957,MOT,ADULTS,gemods,2,english,all,1
20122,10457,CHI,CHI,gemods,4,english,all,1
20122,23657,CHI,CHI,gemods,6,english,all,1
20122,23657,MOT,ADULTS,gemods,6,english,all,2
20122,23657,ADM,ADULTS,gemods,6,english,all,2
20122,27557,CHI,CHI,gemods,7,english,all,1
20122,27557,MOT,ADULTS,gemods,7,english,all,2
20122,27557,ADM,ADULTS,gemods,7,english,all,2
20122,13457,CHI,CHI,gemods,8,english,all,1
20122,13457,MOT,ADULTS,gemods,8,english,all,2
20122,13457,ADF,ADULTS,gemods,8,english,all,2
20122,14657,CHI,CHI,gemods,9,english,all,1
20122,14657,MOT,ADULTS,gemods,9,english,all,1
20127,6733,CHI,CHI,gemods,11,english,all,1
20127,6733,ADF,ADULTS,gemods,11,english,all,1
20127,0,CHI,CHI,gemods,14,english,all,1
20127,0,ADF,ADULTS,gemods,14,english,all,1
20127,1754,CHI,CHI,gemods,1,english,all,1
20127,1754,ADF,ADULTS,gemods,1,english,all,1
20127,1154,CHI,CHI,gemods,7,english,all,1
20127,1154,ADF,ADULTS,gemods,7,english,all,1
20127,46633,CHI,CHI,gemods,8,english,all,1
20127,46633,ADF,ADULTS,gemods,8,english,all,1
20128,935,CHI,CHI,gemods,2,english,all,1
20128,4535,CHI,CHI,gemods,3,english,all,1
20128,36935,CHI,CHI,gemods,4,english,all,1
20128,36935,MOT,ADULTS,gemods,4,english,all,2
20128,36935,FAT,ADULTS,gemods,4,english,all,2
20128,35,CHI,CHI,gemods,6,english,all,1
20128,1835,CHI,CHI,gemods,7,english,all,1
20128,15335,CHI,CHI,gemods,8,english,all,1
20129,39304,FAT,ADULTS,gemods,28,english,all,2
20129,39304,ADF,ADULTS,gemods,28,english,all,2
20129,36604,CHI,CHI,gemods,34,english,all,1
20129,45304,CHI,CHI,gemods,37,english,all,1
20129,45304,FAT,ADULTS,gemods,37,english,all,1
20129,304,CHI,CHI,gemods,38,english,all,1
20129,304,MOT,ADULTS,gemods,38,english,all,1
20129,40204,CHI,CHI,gemods,40,english,all,1
20132,40053,CHI,CHI,gemods,3,english,all,1
20132,40053,MOT,ADULTS,gemods,3,english,all,2
20132,40053,ADM,ADULTS,gemods,3,english,all,2
20132,41853,CHI,CHI,gemods,4,english,all,1
20132,41853,MOT,ADULTS,gemods,4,english,all,2
20132,41853,ADF,ADULTS,gemods,4,english,all,2
20132,39453,CHI,CHI,gemods,5,english,all,1
20132,39453,MOT,ADULTS,gemods,5,english,all,2
20132,39453,ADF,ADULTS,gemods,5,english,all,2
20132,38853,CHI,CHI,gemods,7,english,all,1
20132,38853,MOT,ADULTS,gemods,7,english,all,3
20132,38853,ADF,ADULTS,gemods,7,english,all,3
20132,38853,ADM,ADULTS,gemods,7,english,all,3
20132,37353,CHI,CHI,gemods,8,english,all,1
20132,37353,MOT,ADULTS,gemods,8,english,all,3
20132,37353,ADF,ADULTS,gemods,8,english,all,3
20132,37353,ADM,ADULTS,gemods,8,english,all,3
20136,35618,CHI,CHI,gemods,11,english,all,1
20136,35618,MOT,ADULTS,gemods,11,english,all,2
20136,35618,GMA,ADULTS,gemods,11,english,all,2
20136,3287,CHI,CHI,gemods,14,english,all,1
20136,3287,MOT,ADULTS,gemods,14,english,all,1
20136,36818,CHI,CHI,gemods,16,english,all,1
20136,36818,MOT,ADULTS,gemods,16,english,all,2
20136,36818,GMA,ADULTS,gemods,16,english,all,2
20136,29940,CHI,CHI,gemods,3,english,all,1
20136,29940,MOT,ADULTS,gemods,3,english,all,2
20136,29940,GMA,ADULTS,gemods,3,english,all,2
20136,27540,CHI,CHI,gemods,4,english,all,1
20136,27540,MOT,ADULTS,gemods,4,english,all,2
20136,27540,GMA,ADULTS,gemods,4,english,all,2
20136,40417,CHI,CHI,gemods,5,english,all,1
20136,40417,MOT,ADULTS,gemods,5,english,all,1
20149,23973,CHI,CHI,gemods,1,english,all,1
20149,23973,MOT,ADULTS,gemods,1,english,all,3
20149,23973,GMA,ADULTS,gemods,1,english,all,3
20149,23973,ADF,ADULTS,gemods,1,english,all,3
20149,23373,CHI,CHI,gemods,2,english,all,1
20149,23373,MOT,ADULTS,gemods,2,english,all,3
20149,23373,GMA,ADULTS,gemods,2,english,all,3
20149,23373,ADF,ADULTS,gemods,2,english,all,3
20149,24873,CHI,CHI,gemods,3,english,all,1
20149,24873,MOT,ADULTS,gemods,3,english,all,3
20149,24873,GMA,ADULTS,gemods,3,english,all,3
20149,24873,ADF,ADULTS,gemods,3,english,all,3
20149,1221,CHI,CHI,gemods,4,english,all,1
20149,14421,CHI,CHI,gemods,5,english,all,1
20149,28473,CHI,CHI,gemods,6,english,all,1
20157,5429,CHI,CHI,gemods,15,english,all,1
20157,5429,MOT,ADULTS,gemods,15,english,all,3
20157,5429,FAT,ADULTS,gemods,15,english,all,3
20157,5429,GMA,ADULTS,gemods,15,english,all,3
20157,1482,CHI,CHI,gemods,20,english,all,1
20157,1482,MOT,ADULTS,gemods,20,english,all,2
20157,1482,ADF,ADULTS,gemods,20,english,all,2
20157,5,CHI,CHI,gemods,27,english,all,1
20157,5,MOT,ADULTS,gemods,27,english,all,1
20157,582,CHI,CHI,gemods,33,english,all,1
20157,582,MOT,ADULTS,gemods,33,english,all,1
20157,8129,CHI,CHI,gemods,37,english,all,1
20157,8129,MOT,ADULTS,gemods,37,english,all,4
20157,8129,FAT,ADULTS,gemods,37,english,all,4
20157,8129,ADF,ADULTS,gemods,37,english,all,4
20157,8129,ADM,ADULTS,gemods,37,english,all,4
20157,27672,CHI,CHI,gemods,38,english,all,1
20157,27672,MOT,ADULTS,gemods,38,english,all,4
20157,27672,FAT,ADULTS,gemods,38,english,all,4
20157,27672,ADF,ADULTS,gemods,38,english,all,4
20157,27672,ADM,ADULTS,gemods,38,english,all,4
20161,1729,CHI,CHI,gemods,3,english,all,1
20161,1729,MOT,ADULTS,gemods,3,english,all,3
20161,1729,FAT,ADULTS,gemods,3,english,all,3
20161,1729,ADF,ADULTS,gemods,3,english,all,3
20161,6229,CHI,CHI,gemods,4,english,all,1
20161,4129,CHI,CHI,gemods,5,english,all,1
20161,1129,CHI,CHI,gemods,6,english,all,1
20161,1129,MOT,ADULTS,gemods,6,english,all,2
20161,1129,FAT,ADULTS,gemods,6,english,all,2
20161,10429,CHI,CHI,gemods,7,english,all,1
20161,10429,MOT,ADULTS,gemods,7,english,all,2
20161,10429,ADF,ADULTS,gemods,7,english,all,2
20166,9731,CHI,CHI,gemods,11,english,all,1
20166,9731,MOT,ADULTS,gemods,11,english,all,1
20166,10631,CHI,CHI,gemods,13,english,all,1
20166,10631,MOT,ADULTS,gemods,13,english,all,2
20166,10631,GFA,ADULTS,gemods,13,english,all,2
20166,11831,CHI,CHI,gemods,3,english,all,1
20166,11831,MOT,ADULTS,gemods,3,english,all,2
20166,11831,GFA,ADULTS,gemods,3,english,all,2
20166,13931,CHI,CHI,gemods,7,english,all,1
20166,13931,MOT,ADULTS,gemods,7,english,all,2
20166,13931,GFA,ADULTS,gemods,7,english,all,2
20166,24550,CHI,CHI,gemods,8,english,all,1
20166,24550,MOT,ADULTS,gemods,8,english,all,1
20166,2231,CHI,CHI,gemods,9,english,all,1
20166,2231,MOT,ADULTS,gemods,9,english,all,1
20167,19493,CHI,CHI,gemods,10,english,all,1
20167,11610,CHI,CHI,gemods,12,english,all,1
20167,11610,FAT,ADULTS,gemods,12,english,all,1
20167,18593,CHI,CHI,gemods,19,english,all,1
20167,21893,CHI,CHI,gemods,20,english,all,1
20167,21893,FAT,ADULTS,gemods,20,english,all,2
20167,21893,ADF,ADULTS,gemods,20,english,all,2
20167,4658,CHI,CHI,gemods,5,english,all,1
20167,5558,CHI,CHI,gemods,8,english,all,1
20167,5558,MOT,ADULTS,gemods,8,english,all,1
20169,4810,CHI,CHI,gemods,10,english,all,1
20169,14696,CHI,CHI,gemods,3,english,all,1
20169,310,CHI,CHI,gemods,5,english,all,1
20169,310,MOT,ADULTS,gemods,5,english,all,1
20169,40350,CHI,CHI,gemods,7,english,all,1
20169,40350,MOT,ADULTS,gemods,7,english,all,3
20169,40350,FAT,ADULTS,gemods,7,english,all,3
20169,40350,ADF,ADULTS,gemods,7,english,all,3
20169,13210,CHI,CHI,gemods,8,english,all,1
20169,4210,CHI,CHI,gemods,9,english,all,1
20176,9027,CHI,CHI,gemods,18,english,all,1
20176,9027,GMA,ADULTS,gemods,18,english,all,1
20176,13227,CHI,CHI,gemods,26,english,all,1
20176,13227,MOT,ADULTS,gemods,26,english,all,2
20176,13227,GMA,ADULTS,gemods,26,english,all,2
20176,33027,CHI,CHI,gemods,29,english,all,1
20176,33027,FAT,ADULTS,gemods,29,english,all,1
20176,22227,CHI,CHI,gemods,30,english,all,1
20176,22227,MOT,ADULTS,gemods,30,english,all,2
20176,22227,GMA,ADULTS,gemods,30,english,all,2
20176,11127,CHI,CHI,gemods,31,english,all,1
20176,11127,MOT,ADULTS,gemods,31,english,all,2
20176,11127,ADF,ADULTS,gemods,31,english,all,2
20176,15627,CHI,CHI,gemods,33,english,all,1
20176,15627,MOT,ADULTS,gemods,33,english,all,1
20177,11474,CHI,CHI,gemods,1,english,all,1
20177,11474,MOT,ADULTS,gemods,1,english,all,1
20177,12074,CHI,CHI,gemods,2,english,all,1
20177,6674,CHI,CHI,gemods,3,english,all,1
20177,6674,MOT,ADULTS,gemods,3,english,all,2
20177,6674,GMA,ADULTS,gemods,3,english,all,2
20177,25137,CHI,CHI,gemods,4,english,all,1
20177,29337,CHI,CHI,gemods,6,english,all,1
20177,29337,MOT,ADULTS,gemods,6,english,all,2
20177,29337,FAT,ADULTS,gemods,6,english,all,2
20177,4874,CHI,CHI,gemods,7,english,all,1
20190,15561,CHI,CHI,gemods,1,english,all,1
20190,15561,MOT,ADULTS,gemods,1,english,all,1
20190,12861,CHI,CHI,gemods,2,english,all,1
20190,12861,MOT,ADULTS,gemods,2,english,all,1
20190,14061,CHI,CHI,gemods,3,english,all,1
20190,5162,CHI,CHI,gemods,4,english,all,1
20190,5162,MOT,ADULTS,gemods,4,english,all,1
20190,26832,CHI,CHI,gemods,5,english,all,1
20190,26832,MOT,ADULTS,gemods,5,english,all,1
20190,23520,CHI,CHI,gemods,6,english,all,1
20190,23520,MOT,ADULTS,gemods,6,english,all,2
20190,23520,FAT,ADULTS,gemods,6,english,all,2
20191,13376,CHI,CHI,gemods,1,english,all,1
20191,13376,MOT,ADULTS,gemods,1,english,all,1
20191,24276,CHI,CHI,gemods,2,english,all,1
20191,24276,MOT,ADULTS,gemods,2,english,all,1
20191,14276,CHI,CHI,gemods,4,english,all,1
20191,14276,MOT,ADULTS,gemods,4,english,all,1
20191,10676,CHI,CHI,gemods,5,english,all,1
20191,10676,MOT,ADULTS,gemods,5,english,all,1
20191,11576,CHI,CHI,gemods,7,english,all,1
20191,11576,MOT,ADULTS,gemods,7,english,all,1
20191,26376,CHI,CHI,gemods,8,english,all,1
20191,26376,MOT,ADULTS,gemods,8,english,all,1
20192,24018,CHI,CHI,gemods,1,english,all,1
20192,24018,MOT,ADULTS,gemods,1,english,all,1
20192,9234,CHI,CHI,gemods,20,english,all,1
20192,9234,MOT,ADULTS,gemods,20,english,all,2
20192,9234,FAT,ADULTS,gemods,20,english,all,2
20192,30438,CHI,CHI,gemods,23,english,all,1
20192,30438,MOT,ADULTS,gemods,23,english,all,2
20192,30438,ADF,ADULTS,gemods,23,english,all,2
20192,682,CHI,CHI,gemods,24,english,all,1
20192,682,MOT,ADULTS,gemods,24,english,all,2
20192,682,FAT,ADULTS,gemods,24,english,all,2
20192,8634,CHI,CHI,gemods,26,english,all,1
20192,38390,CHI,CHI,gemods,4,english,all,1
20192,38390,MOT,ADULTS,gemods,4,english,all,1
20200,26030,CHI,CHI,gemods,1,english,all,1
20200,26030,MOT,ADULTS,gemods,1,english,all,1
20200,6959,CHI,CHI,gemods,2,english,all,1
20200,6959,MOT,ADULTS,gemods,2,english,all,1
20200,9059,CHI,CHI,gemods,3,english,all,1
20200,9059,MOT,ADULTS,gemods,3,english,all,3
20200,9059,FAT,ADULTS,gemods,3,english,all,3
20200,9059,GMA,ADULTS,gemods,3,english,all,3
20200,7559,CHI,CHI,gemods,4,english,all,1
20200,10259,CHI,CHI,gemods,5,english,all,1
20200,10259,MOT,ADULTS,gemods,5,english,all,2
20200,10259,FAT,ADULTS,gemods,5,english,all,2
20200,21530,CHI,CHI,gemods,6,english,all,1
20200,21530,MOT,ADULTS,gemods,6,english,all,2
20200,21530,FAT,ADULTS,gemods,6,english,all,2
20203,36050,CHI,CHI,gemods,10,english,all,1
20203,36050,MOT,ADULTS,gemods,10,english,all,1
20203,6950,CHI,CHI,gemods,2,english,all,1
20203,6950,MOT,ADULTS,gemods,2,english,all,2
20203,6950,FAT,ADULTS,gemods,2,english,all,2
20203,18950,CHI,CHI,gemods,3,english,all,1
20203,18950,MOT,ADULTS,gemods,3,english,all,3
20203,18950,ADF,ADULTS,gemods,3,english,all,3
20203,18950,ADM,ADULTS,gemods,3,english,all,3
20203,46250,CHI,CHI,gemods,7,english,all,1
20203,46250,MOT,ADULTS,gemods,7,english,all,3
20203,46250,ADF,ADULTS,gemods,7,english,all,3
20203,46250,ADM,ADULTS,gemods,7,english,all,3
20203,38750,CHI,CHI,gemods,8,english,all,1
20203,38750,MOT,ADULTS,gemods,8,english,all,2
20203,38750,FAT,ADULTS,gemods,8,english,all,2
20203,17150,CHI,CHI,gemods,9,english,all,1
20203,17150,MOT,ADULTS,gemods,9,english,all,2
20203,17150,FAT,ADULTS,gemods,9,english,all,2
20204,13996,CHI,CHI,gemods,11,english,all,1
20204,13996,MOT,ADULTS,gemods,11,english,all,2
20204,13996,FAT,ADULTS,gemods,11,english,all,2
20204,12796,CHI,CHI,gemods,13,english,all,1
20204,12796,MOT,ADULTS,gemods,13,english,all,2
20204,12796,FAT,ADULTS,gemods,13,english,all,2
20204,16783,CHI,CHI,gemods,17,english,all,1
20204,16783,MOT,ADULTS,gemods,17,english,all,2
20204,16783,FAT,ADULTS,gemods,17,english,all,2
20204,13396,CHI,CHI,gemods,18,english,all,1
20204,13396,MOT,ADULTS,gemods,18,english,all,2
20204,13396,FAT,ADULTS,gemods,18,english,all,2
20204,20083,CHI,CHI,gemods,20,english,all,1
20204,20083,MOT,ADULTS,gemods,20,english,all,2
20204,20083,FAT,ADULTS,gemods,20,english,all,2
20204,10696,CHI,CHI,gemods,7,english,all,1
20204,10696,MOT,ADULTS,gemods,7,english,all,3
20204,10696,FAT,ADULTS,gemods,7,english,all,3
20204,10696,GMA,ADULTS,gemods,7,english,all,3
20224,18841,CHI,CHI,gemods,2,english,all,1
20224,7441,CHI,CHI,gemods,3,english,all,1
20224,7441,MOT,ADULTS,gemods,3,english,all,2
20224,7441,FAT,ADULTS,gemods,3,english,all,2
20224,3841,CHI,CHI,gemods,4,english,all,1
20224,3841,MOT,ADULTS,gemods,4,english,all,2
20224,3841,FAT,ADULTS,gemods,4,english,all,2
20224,8341,CHI,CHI,gemods,5,english,all,1
20224,40141,CHI,CHI,gemods,7,english,all,1
20224,40141,MOT,ADULTS,gemods,7,english,all,2
20224,40141,FAT,ADULTS,gemods,7,english,all,2
20225,1741,CHI,CHI,gemods,10,english,all,1
20225,1741,MOT,ADULTS,gemods,10,english,all,3
20225,1741,ADM,ADULTS,gemods,10,english,all,3
20225,1741,ADF,ADULTS,gemods,10,english,all,3
20225,5341,CHI,CHI,gemods,11,english,all,1
20225,5341,MOT,ADULTS,gemods,11,english,all,3
20225,5341,ADM,ADULTS,gemods,11,english,all,3
20225,5341,ADF,ADULTS,gemods,11,english,all,3
20225,15241,CHI,CHI,gemods,1,english,all,1
20225,15241,MOT,ADULTS,gemods,1,english,all,2
20225,15241,ADM,ADULTS,gemods,1,english,all,2
20225,32341,CHI,CHI,gemods,2,english,all,1
20225,32341,MOT,ADULTS,gemods,2,english,all,1
20225,6841,CHI,CHI,gemods,3,english,all,1
20225,6841,MOT,ADULTS,gemods,3,english,all,4
20225,6841,FAT,ADULTS,gemods,3,english,all,4
20225,6841,ADM,ADULTS,gemods,3,english,all,4
20225,6841,ADF,ADULTS,gemods,3,english,all,4
20225,29941,CHI,CHI,gemods,9,english,all,1
20225,29941,MOT,ADULTS,gemods,9,english,all,1
20227,1515,CHI,CHI,gemods,10,english,all,1
20227,1515,MOT,ADULTS,gemods,10,english,all,1
20227,16460,CHI,CHI,gemods,11,english,all,1
20227,16460,MOT,ADULTS,gemods,11,english,all,2
20227,16460,FAT,ADULTS,gemods,11,english,all,2
20227,6645,CHI,CHI,gemods,2,english,all,1
20227,6645,MOT,ADULTS,gemods,2,english,all,2
20227,6645,FAT,ADULTS,gemods,2,english,all,2
20227,8725,CHI,CHI,gemods,7,english,all,1
20227,8725,MOT,ADULTS,gemods,7,english,all,2
20227,8725,FAT,ADULTS,gemods,7,english,all,2
20227,17060,CHI,CHI,gemods,8,english,all,1
20227,17060,MOT,ADULTS,gemods,8,english,all,2
20227,17060,FAT,ADULTS,gemods,8,english,all,2
20227,10711,CHI,CHI,gemods,9,english,all,1
20227,10711,MOT,ADULTS,gemods,9,english,all,2
20227,10711,FAT,ADULTS,gemods,9,english,all,2
20233,34502,CHI,CHI,gemods,13,english,all,1
20233,34502,MOT,ADULTS,gemods,13,english,all,2
20233,34502,GFA,ADULTS,gemods,13,english,all,2
20233,33302,CHI,CHI,gemods,15,english,all,1
20233,33302,MOT,ADULTS,gemods,15,english,all,3
20233,33302,FAT,ADULTS,gemods,15,english,all,3
20233,33302,GFA,ADULTS,gemods,15,english,all,3
20233,27902,CHI,CHI,gemods,16,english,all,1
20233,27902,MOT,ADULTS,gemods,16,english,all,2
20233,27902,GFA,ADULTS,gemods,16,english,all,2
20233,36602,CHI,CHI,gemods,17,english,all,1
20233,36602,MOT,ADULTS,gemods,17,english,all,4
20233,36602,FAT,ADULTS,gemods,17,english,all,4
20233,36602,GMA,ADULTS,gemods,17,english,all,4
20233,36602,GFA,ADULTS,gemods,17,english,all,4
20233,32702,CHI,CHI,gemods,22,english,all,1
20233,32702,MOT,ADULTS,gemods,22,english,all,3
20233,32702,FAT,ADULTS,gemods,22,english,all,3
20233,32702,GFA,ADULTS,gemods,22,english,all,3
20233,40202,CHI,CHI,gemods,8,english,all,1
20233,40202,MOT,ADULTS,gemods,8,english,all,3
20233,40202,GMA,ADULTS,gemods,8,english,all,3
20233,40202,GFA,ADULTS,gemods,8,english,all,3
20236,27928,CHI,CHI,gemods,2,english,all,1
20236,27928,MOT,ADULTS,gemods,2,english,all,2
20236,27928,GMA,ADULTS,gemods,2,english,all,2
20236,3332,CHI,CHI,gemods,4,english,all,1
20236,3332,MOT,ADULTS,gemods,4,english,all,1
20236,9932,CHI,CHI,gemods,6,english,all,1
20236,9932,MOT,ADULTS,gemods,6,english,all,1
20236,29428,CHI,CHI,gemods,7,english,all,1
20236,29428,MOT,ADULTS,gemods,7,english,all,1
20236,30628,CHI,CHI,gemods,8,english,all,1
20236,30628,MOT,ADULTS,gemods,8,english,all,1
20242,5097,CHI,CHI,gemods,1,english,all,1
20242,5097,MOT,ADULTS,gemods,1,english,all,1
20242,5697,CHI,CHI,gemods,3,english,all,1
20242,5697,MOT,ADULTS,gemods,3,english,all,1
20242,597,CHI,CHI,gemods,4,english,all,1
20242,597,MOT,ADULTS,gemods,4,english,all,1
20242,12065,CHI,CHI,gemods,5,english,all,1
20242,12065,MOT,ADULTS,gemods,5,english,all,1
20242,9365,CHI,CHI,gemods,6,english,all,1
20242,9365,MOT,ADULTS,gemods,6,english,all,1
20242,16265,CHI,CHI,gemods,8,english,all,1
20242,16265,MOT,ADULTS,gemods,8,english,all,1
20251,26614,CHI,CHI,gemods,2,english,all,1
20251,20314,CHI,CHI,gemods,4,english,all,1
20251,20314,FAT,ADULTS,gemods,4,english,all,2
20251,20314,GMA,ADULTS,gemods,4,english,all,2
20251,7065,CHI,CHI,gemods,7,english,all,1
20251,34620,CHI,CHI,gemods,9,english,all,1
20251,34620,MOT,ADULTS,gemods,9,english,all,1
20001,14342,GMA,ADULTS,kwalods,3,english,all,4
20001,14342,MOT,ADULTS,kwalods,3,english,all,4
20001,14342,FAT,ADULTS,kwalods,3,english,all,4
20001,14342,GFA,ADULTS,kwalods,3,english,all,4
20001,21242,ADF,ADULTS,kwalods,4,english,all,1
20001,5,MOT,ADULTS,kwalods,5,english,all,2
20001,5,ADF,ADULTS,kwalods,5,english,all,2
20001,15842,MOT,ADULTS,kwalods,7,english,all,2
20001,15842,GFA,ADULTS,kwalods,7,english,all,2
20004,12055,MOT,ADULTS,kwalods,10,english,all,3
20004,12055,FAT,ADULTS,kwalods,10,english,all,3
20004,12055,ADF,ADULTS,kwalods,10,english,all,3
20004,5769,MOT,ADULTS,kwalods,11,english,all,2
20004,5769,ADF,ADULTS,kwalods,11,english,all,2
20004,5169,MOT,ADULTS,kwalods,13,english,all,2
20004,5169,ADF,ADULTS,kwalods,13,english,all,2
20004,8169,ADF,ADULTS,kwalods,4,english,all,1
20004,12655,ADM,ADULTS,kwalods,7,english,all,2
20004,12655,ADF,ADULTS,kwalods,7,english,all,2
20004,6969,ADF,ADULTS,kwalods,9,english,all,1
20007,7905,ADM,ADULTS,kwalods,14,english,all,1
20007,6705,MOT,ADULTS,kwalods,17,english,all,1
20007,17891,FAT,ADULTS,kwalods,20,english,all,3
20007,17891,ADM,ADULTS,kwalods,20,english,all,3
20007,17891,ADF,ADULTS,kwalods,20,english,all,3
20007,13563,MOT,ADULTS,kwalods,22,english,all,2
20007,13563,ADM,ADULTS,kwalods,22,english,all,2
20034,21499,FAT,ADULTS,kwalods,2,english,all,1
20034,16999,FAT,ADULTS,kwalods,6,english,all,1
20048,12618,MOT,ADULTS,kwalods,2,english,all,3
20048,12618,ADF,ADULTS,kwalods,2,english,all,3
20048,12618,ADM,ADULTS,kwalods,2,english,all,3
20048,18668,MOT,ADULTS,kwalods,3,english,all,2
20048,18668,FAT,ADULTS,kwalods,3,english,all,2
20048,948,FAT,ADULTS,kwalods,5,english,all,1
20050,30220,MOT,ADULTS,kwalods,2,english,all,1
20050,31120,FAT,ADULTS,kwalods,3,english,all,1
20056,42773,GFA,ADULTS,kwalods,5,english,all,1
20056,51473,MOT,ADULTS,kwalods,7,english,all,3
20056,51473,GMA,ADULTS,kwalods,7,english,all,3
20056,51473,ADF,ADULTS,kwalods,7,english,all,3
20056,47273,MOT,ADULTS,kwalods,9,english,all,3
20056,47273,GMA,ADULTS,kwalods,9,english,all,3
20056,47273,GFA,ADULTS,kwalods,9,english,all,3
20071,8208,MOT,ADULTS,kwalods,11,english,all,1
20071,108,MOT,ADULTS,kwalods,13,english,all,3
20071,108,FAT,ADULTS,kwalods,13,english,all,3
20071,108,ADM,ADULTS,kwalods,13,english,all,3
20071,28008,ADM,ADULTS,kwalods,15,english,all,1
20071,56937,FAT,ADULTS,kwalods,2,english,all,1
20071,5808,MOT,ADULTS,kwalods,9,english,all,1
20073,2019,FAT,ADULTS,kwalods,1,english,all,3
20073,2019,GMA,ADULTS,kwalods,1,english,all,3
20073,2019,GFA,ADULTS,kwalods,1,english,all,3
20073,6218,MOT,ADULTS,kwalods,2,english,all,2
20073,6218,GMA,ADULTS,kwalods,2,english,all,2
20073,1119,FAT,ADULTS,kwalods,3,english,all,4
20073,1119,GFA,ADULTS,kwalods,3,english,all,4
20073,1119,GMA,ADULTS,kwalods,3,english,all,4
20073,1119,ADM,ADULTS,kwalods,3,english,all,4
20073,13818,GMA,ADULTS,kwalods,4,english,all,2
20073,13818,MOT,ADULTS,kwalods,4,english,all,2
20073,28999,FAT,ADULTS,kwalods,5,english,all,1
20073,4118,MOT,ADULTS,kwalods,6,english,all,4
20073,4118,FAT,ADULTS,kwalods,6,english,all,4
